dismissal_dataset_id,coname,gvkey,fyear,co_per_rol,exec_fullname,departure_code,CEO_left_due_to
7077,99 CENTS ONLY STORES LLC,62922,2004,18204,David Gold,5,Retired
7078,99 CENTS ONLY STORES,62922,2012,18208,Eric J. Schiffer,7,Other
7079,99 CENTS ONLY STORES,62922,2013,47968,Richard A. Anicetti,7,Other
7080,99 CENTS ONLY STORES,62922,2014,49018,Stphane Gonthier,5,Retired
7081,99 CENTS ONLY STORES LLC,62922,2015,53288,Andrew A. Giancamilli,7,Other
7082,99 CENTS ONLY STORES,62922,2016,53287,Geoffrey J. Covert,5,Retired
7085,SUNRISE SENIOR LIVING INC,62967,2011,38352,Mark S. Ordan,7,Other
7087,SOUTHSIDE BANCSHARES INC,62979,2011,50283,Bill G. Hartley,5,Retired
7088,SOUTHSIDE BANCSHARES INC,62979,2016,50287,Charles E. Dawson,5,Retired
7090,TITANIUM METALS CORP,62984,2005,35999,James Landis Martin,6,New Opportunity
7092,TITANIUM METALS CORP,62984,2011,35989,Bobby D. O'Brien,7,Other
7093,AFFYMETRIX INC,62990,2008,31258,Stephen P. A. Fodor,5,Retired
7095,AFFYMETRIX INC,62990,2014,41768,"Franklin R. Witney, Ph.D.",7,Other
7098,DUPONT PHOTOMASKS INC,63052,2000,20509,Marshall C. Turner Jr.,7,Other
7100,DUPONT PHOTOMASKS INC,63052,2004,20509,"Marshall C. Turner, Jr.",7,Other
7102,BOSTON COMMUNICATIONS GROUP,63070,2005,20612,Edward H. Snowden,7,Other
7103,ANSYS INC,63080,2016,27025,James E. Cashman III,5,Retired
7105,BROADVISION INC,63099,2018,20562,Pehong Chen,7,Other
7106,KEYSTONE AUTOMOTIVE INDS INC,63102,2007,31509,Richard L. Keister,7,Other
7108,DIME COMMUNITY BANCSHARES,63135,2016,22990,Vincent F. Palagiano,5,Retired
7110,GLASSBRIDGE ENTERPRISES INC,63138,2003,10794,William T. Monahan,5,Retired
7112,GLASSBRIDGE ENTERPRISES INC,63138,2010,25500,Frank P. Russomanno,5,Retired
7114,GLASSBRIDGE ENTERPRISES INC,63138,2017,53289,Robert B. Fernander,6,New Opportunity
7115,GLASSBRIDGE ENTERPRISES INC,63138,2018,55351,Danny Zheng,7,Other
7116,TIMCO AVIATION SERVICES INC,63147,2000,17595,Dale S. Baker,5,Retired
7117,TIMCO AVIATION SERVICES INC,63147,2005,24850,"Roy T. Rimmer, Jr.",7,Other
7118,FACTSET RESEARCH SYSTEMS INC,63172,2000,15736,Howard E. Wille,5,Retired
7119,FACTSET RESEARCH SYSTEMS INC,63172,2015,20432,Philip A. Hadley,5,Retired
7121,SIEBEL SYSTEMS INC,63180,2003,15608,Thomas M. Siebel,5,Retired
7123,GETTY IMAGES INC,63196,2007,36602,Jonathan D. Klein,7,Other
7126,EXCELON CORP,63324,2001,14791,Robert N. Goldman,5,Retired
7128,STRATEGIC EDUCATION INC,63338,2012,31893,Robert S. Silberman,5,Retired
7130,VENTANA MEDICAL SYSTEM INC,63385,2007,32009,Christopher M. Gleeson,7,Other
7131,WILHELMINA INTERNATIONAL INC,63388,2003,13397,Parris H. Holmes Jr.,5,Retired
7132,WILHELMINA INTERNATIONAL INC,63388,2007,29458,"Steven J. Pully, J.D.",5,Retired
7133,WILHELMINA INTERNATIONAL INC,63388,2012,35480,Mark Edward Schwarz,5,Retired
7134,WILHELMINA INTERNATIONAL INC,63388,2015,47613,Alex L. Vaickus,5,Retired
7137,LAMAR ADVERTISING CO -CL A,63422,2010,34779,Kevin Patrick Reilly Jr.,5,Retired
7141,AWARE INC,63454,2009,19821,Michael A. Tzannes,5,Retired
7142,AWARE INC,63454,2010,19823,Edmund C. Reiter,5,Retired
7148,DIAL CORPORATION,63500,2002,21674,Herbert M. Baum,7,Other
7160,STERICYCLE INC,63527,2012,25865,Mark C. Miller,5,Retired
7163,CUNO INC,63559,2004,18510,Mark G. Kachur,7,Other
7164,CYMER INC,63600,2012,20626,Robert P. Akins,7,Other
7166,CALPINE CORP,63605,2008,31624,Robert P. May,5,Retired
7167,CALPINE CORP,63605,2013,37270,Jack A. Fusco,5,Retired
7172,HOT TOPIC INC,63621,2012,45989,Lisa M. Harper,6,New Opportunity
7176,ABERCROMBIE & FITCH  -CL A,63643,2016,51157,Joanne C. Crevoiserat,7,Other
7178,ENDO INTERNATIONAL PLC,63645,2007,35405,Peter A. Lankau,5,Retired
7179,ENDO INTERNATIONAL PLC,63645,2012,37946,David P. Holveck,5,Retired
7185,AUTHORIZE.NET HOLDINGS INC,63663,2006,33766,Robert E. Donahue,7,Other
7188,EDGEWATER TECHNOLOGY INC,63667,2017,60176,Jeffrey L. Rutherford,7,Other
7189,UNIVISION COMMUNICATIONS INC,63669,2006,16494,Andrew Jerrold Perenchio,7,Other
7192,ADVANCED FIBRE COMM INC,63678,2003,20465,John A. Schofield,7,Other
7194,FOOTSTAR INC,63690,2005,31661,Dale W. Hilpert,5,Retired
7196,XSTELOS HOLDINGS INC,63690,2012,37530,Jonathan M. Couchman,7,Other
7198,NAVIGANT CONSULTING INC,63724,2011,22431,William M. Goodyear,5,Retired
7199,NAVIGANT CONSULTING INC,63724,2018,28006,Julie M. Howard,7,Other
7200,ADVANCEPCS,63728,2002,18252,David D. Halbert,7,Other
7201,BJ'S RESTAURANTS INC,63739,2012,38496,Gerald W. Deitchle,5,Retired
7205,HIBBETT SPORTS INC,63763,2009,27862,Michael J. Newsome,5,Retired
7208,SABRE HOLDINGS CORP -CL A,63766,2003,18907,William J. Hannigan,6,New Opportunity
7209,SABRE HOLDINGS CORP -CL A,63766,2006,23767,Michael Sam Gilliland,7,Other
7212,ARQULE INC,63789,2007,21867,Stephen A. Hill,7,Other
7213,ARQULE INC,63789,2018,38477,Paolo Pucci,7,Other
7216,IMS HEALTH HOLDINGS INC,63800,2000,12879,Victoria R. Fash,7,Other
7217,IMS HEALTH HOLDINGS INC,63800,2004,21399,David M Thomas,5,Retired
7218,IMS HEALTH HOLDINGS INC,63800,2010,26829,David R. Carlucci,7,Other
7219,IMS HEALTH HOLDINGS INC,63800,2015,48233,Ari Bousbib,7,Other
7220,TALX CORP,63803,2005,26015,William W. Canfield,7,Other
7221,VERTRUE INC,63812,2006,19966,Gary A. Johnson,7,Other
7224,USANA HEALTH SCIENCES INC,63863,2015,29792,David A. Wentz,5,Retired
7225,CUBIST PHARMACEUTICALS INC,63866,2013,34526,Michael W. Bonney,7,Other
7227,METRIS COMPANIES INC,63870,2004,23072,David D. Wesselink,7,Other
7228,STAGE STORES INC,63874,2008,29437,James R. Scarborough,5,Retired
7231,TRIUMPH GROUP INC,63876,2011,22825,Richard C. Ill,5,Retired
7235,NATIONAL OILWELL VARCO INC,63892,2000,20485,Joel V. Staff,5,Retired
7238,MIDWAY GAMES INC,63898,2002,15104,Neil D. Nicastro,7,Other
7240,MIDWAY GAMES INC,63898,2008,29399,Matthew V. Booty,7,Other
7241,EDUCATION MANAGEMENT CORP,63907,2003,22995,Robert B. Knutson,7,Other
7242,EDUCATION MANAGEMENT CORP,63907,2007,22997,John R. McKernan Jr.,5,Retired
7243,EDUCATION MANAGEMENT CORP,63907,2007,39619,"John R. McKernan, Jr.",5,Retired
7246,INGRAM MICRO INC,63919,2004,31190,Kent B. Foster,5,Retired
7247,INGRAM MICRO INC,63919,2011,31191,Gregory M. E. Spierkel,5,Retired
7248,INGRAM MICRO INC,63919,2015,31194,Alain Moni,7,Other
7250,UNITED NATURAL FOODS INC,63927,2002,17739,Michael S. Funk,5,Retired
7251,UNITED NATURAL FOODS INC,63927,2005,23122,Steven H. Townsend,5,Retired
7252,UNITED NATURAL FOODS INC,63927,2008,17739,Michael S. Funk,5,Retired
7255,NCO GROUP INC,63951,2011,45634,Ronald A. Rittenmeyer,5,Retired
7256,KROLL INC,63980,2000,16076,Jules B. Kroll,7,Other
7257,KROLL INC,63980,2003,16079,Michael Griffin Cherkasky,7,Other
7261,GOLD BANC CORP INC,63998,2005,31664,Malcolm M. Aslin,7,Other
7262,VIROPHARMA INC,64004,2007,33351,Michel de Rosen,6,New Opportunity
7263,VIROPHARMA INC,64004,2012,33352,Vincent J. Milano,7,Other
7264,NU SKIN ENTERPRISES -CL A,64028,2016,54406,M. Truman Hunt,5,Retired
7266,STEEL DYNAMICS INC,64030,2011,18197,Keith E. Busse,5,Retired
7268,LINENS N THINGS INC,64048,2004,17771,Norman Axelrod,7,Other
7272,NEWPORT NEWS SHIPBUILDING,64096,2000,13191,William P. Fricks,7,Other
7273,POWERWAVE TECHNOLOGIES INC,64103,2004,17492,Bruce C. Edwards,5,Retired
7277,DELTIC TIMBER CORP,64135,2002,18442,Ron L. Pearce,5,Retired
7278,DELTIC TIMBER CORP,64135,2016,27110,Ray C. Dillon,5,Retired
7280,MONSTER WORLDWIDE INC,64156,2002,25287,Jon F. Chait,5,Retired
7284,ATC TECHNOLOGY CORP,64160,2008,34310,Donald T. Johnson Jr.,5,Retired
7285,ATC TECHNOLOGY CORP,64160,2009,34311,Todd R. Peters,7,Other
7286,COVANCE INC,64162,2004,12542,Christopher A. Kuebler,5,Retired
7287,COVANCE INC,64162,2013,18328,Joseph L. Herring,5,Retired
7288,IGATE CORP,64165,2007,43164,Sunil Wadhwani,5,Retired
7290,IGATE CORP,64165,2014,48582,Ashok Vemuri,5,Retired
7291,QUEST DIAGNOSTICS INC,64166,2003,19757,Kenneth W. Freeman,5,Retired
7294,LITHIA MOTORS INC -CL A,64175,2011,34860,Sidney B. DeBoer,5,Retired
7296,WILSHIRE BANCORP INC,64218,2007,31583,Soo Bong Min,5,Retired
7298,WILSHIRE BANCORP INC,64218,2015,45999,Jae Whan Yoo,7,Other
7300,ROSLYN BANCORP INC,64262,2002,19766,Joseph L. Mancino,7,Other
7301,CAL-MAINE FOODS INC,64275,2009,39636,Fred R. Adams Jr.,5,Retired
7305,AMEGY BANCORPORATION INC,64301,2000,18503,Walter E. Johnson,5,Retired
7306,AMEGY BANCORPORATION INC,64301,2004,18504,"Paul B. Murphy, Jr.",7,Other
7308,AMERUS GROUP CO -CL A,64303,2005,31917,Roger K. Brooks,5,Retired
7311,COLDWATER CREEK INC,64304,2012,31472,Dennis C. Pence,5,Retired
7315,TRIGON HEALTHCARE INC,64332,2001,17390,"Thomas G. Snead, Jr.",7,Other
7316,ERESEARCHTECHNOLOGY INC,64341,2010,39643,Michael J. McKelvey,5,Retired
7317,ERESEARCHTECHNOLOGY INC,64341,2011,39642,Jeffrey S. Litwin FACC M.D.,7,Other
7318,EPIQ SYSTEMS INC,64346,2015,36226,Tom W. Olofson,7,Other
7319,CIENA CORP,64356,2000,13770,Patrick H. Nettles,5,Retired
7321,BIOSITE INC,64375,2006,27716,Kim D. Blickenstaff,7,Other
7322,RADIANT SYSTEMS INC,64383,2002,20586,Erez Goren,7,Other
7323,RADIANT SYSTEMS INC,64383,2010,20588,John H. Heyman,7,Other
7326,AVOCENT CORP,64397,2001,21850,Stephen F. Thornton,5,Retired
7328,AVOCENT CORP,64397,2008,37949,Michael J. Borman,7,Other
7332,TIVO CORP,64480,2001,20870,John O. Ryan,5,Retired
7333,TIVO CORP,64480,2005,20871,William A. Krepick,5,Retired
7334,TIVO CORP,64480,2011,30393,Alfred J. Amoroso,5,Retired
7335,TIVO CORP,64480,2017,38671,Thomas Carson,5,Retired
7336,TIVO CORP,64480,2018,59506,Enrique Rodriguez,6,New Opportunity
7339,GUITAR CENTER INC,64486,2003,36855,Larry Thomas,5,Retired
7340,GUITAR CENTER INC,64486,2010,36856,Marty P. Albertson,5,Retired
7341,GUITAR CENTER INC,64486,2012,46539,Gregory A. Trojan,6,New Opportunity
7342,TD AMERITRADE HOLDING CORP,64552,2008,26689,Joseph Hugh Moglia,5,Retired
7343,TD AMERITRADE HOLDING CORP,64552,2016,36566,Fredric J. Tomczyk,5,Retired
7347,MEADE INSTRUMENTS CORP,64595,2002,20296,John C. Diebel,5,Retired
7348,MEADE INSTRUMENTS CORP,64595,2006,20297,Steven G. Murdock,5,Retired
7352,NATIONWIDE FINL SVCS -CL A,64621,2000,16472,Dimon R. McFerson,5,Retired
7354,NATIONWIDE FINL SVCS -CL A,64621,2009,39660,Stephen Scott Rasmussen,7,Other
7356,TAKE-TWO INTERACTIVE SFTWR,64630,2002,22815,Kelly Sumner,5,Retired
7359,TAKE-TWO INTERACTIVE SFTWR,64630,2010,33959,Benjamin Feder,5,Retired
7362,FLAGSTAR BANCORP INC,64699,2001,25779,Thomas J. Hammond,5,Retired
7364,FLAGSTAR BANCORP INC,64699,2012,42621,Joseph P. Campanelli,5,Retired
7367,RAMBUS INC,64766,2011,30604,Harold E. Hughes Jr.,5,Retired
7371,UNITED COMMUNITY BANKS INC,64794,2017,32810,Jimmy Carl Tallent,5,Retired
7373,ALEXANDRIA R E EQUITIES INC,64821,2017,34318,Joel S. Marcus CPA J.D.,5,Retired
7375,QORVO INC,64853,2002,20647,David A. Norbury,5,Retired
7378,RALPH LAUREN CORP,64891,2016,53730,Stefan Larsson,7,Other
7380,RC2 CORP,64896,2010,31545,Curtis W. Stoelting,5,Retired
7381,MAXIMUS INC,64901,2004,18123,David V. Mastran,5,Retired
7383,MAXIMUS INC,64901,2018,24894,Richard A. Montoni,5,Retired
7385,BOSTON PROPERTIES INC,64925,2012,26960,Mortimer B. Zuckerman,5,Retired
7387,SIMULATIONS PLUS INC,64929,2018,64566,Walter S. Woltosz,5,Retired
7388,STARTEK INC -OLD,64942,2000,19213,Michael W. Morgan,5,Retired
7389,STARTEK INC -OLD,64942,2004,24416,William E. Meade Jr.,5,Retired
7392,STARTEK INC -OLD,64942,2017,43955,Chad A. Carlson,7,Other
7396,NEW CENTURY FINANCIAL CORP,64991,2005,26226,Robert K. Cole,5,Retired
7400,COMFORT SYSTEMS USA INC,64997,2011,38526,William F. Murdy,5,Retired
7402,HELIX ENERGY SOLUTIONS GROUP,65006,2006,18111,Owen E. Kratz,5,Retired
7406,ARCHROCK INC,65009,2004,25581,Chadwick C. Deaton,6,New Opportunity
7407,ARCHROCK INC,65009,2006,25582,John E. Jackson,7,Other
7408,ARCHROCK INC,65009,2008,34618,Stephen A. Snider,5,Retired
7409,ARCHROCK INC,65009,2011,37374,Ernie L. Danner,5,Retired
7411,HESKA CORP,65011,2013,54975,Robert B. Grieve,5,Retired
7413,8X8 INC,65021,2012,48590,Bryan R. Martin,5,Retired
7415,OUTERWALL INC,65026,2008,25935,David W. Cole,5,Retired
7416,OUTERWALL INC,65026,2012,38027,Paul D. Davis,5,Retired
7418,OUTERWALL INC,65026,2015,53301,Nora M. Denzel,7,Other
7419,EQUITY OFFICE PROPERTIES TR,65048,2001,16304,Timothy H. Callahan,5,Retired
7420,EQUITY OFFICE PROPERTIES TR,65048,2002,25315,Samuel Zell J.D.,5,Retired
7421,EQUITY OFFICE PROPERTIES TR,65048,2005,16306,Richard D. Kincaid,7,Other
7422,CORECIVIC INC,65084,2009,34541,John D. Ferguson,5,Retired
7424,BJ'S WHOLESALE CLUB INC,65105,2002,13309,John J. Nugent,5,Retired
7425,BJ'S WHOLESALE CLUB INC,65105,2006,13312,Michael T. Wedge,5,Retired
7426,BJ'S WHOLESALE CLUB INC,65105,2008,13308,Herbert J. Zarkin,5,Retired
7427,BJ'S WHOLESALE CLUB INC,65105,2010,13311,Laura Jeanne Sen,5,Retired
7429,JONES LANG LASALLE INC,65108,2016,34733,Colin Dyer,5,Retired
7431,FRIEDE GOLDMAN HALTER INC,65135,2000,17972,J.L. Holloway,7,Other
7432,COMMSCOPE INC,65142,2009,15170,Frank M. Drendel,7,Other
7434,GENERAL SEMICONDUCTOR INC,65144,2000,15179,Ronald A. Ostertag,7,Other
7436,GALILEO INTERNATIONAL INC,65163,2000,14005,James E. Barlett,7,Other
7438,HALL KINION & ASSOCIATES INC,65215,2002,20228,Brenda C. Rhodes,7,Other
7439,CARRIZO OIL & GAS INC,65220,2018,46546,Sylvester P. Johnson IV IV,7,Other
7440,UMPQUA HOLDINGS CORP,65228,2016,26462,Raymond Preston Davis,5,Retired
7442,PEGASUS SOLUTIONS INC,65236,2004,19923,"John F. Davis, III",7,Other
7443,BRIGHT HORIZONS FAMILY SOLTN,65275,2017,31758,David H. Lissy,5,Retired
7445,KENDLE INTERNATIONAL INC,65317,2010,31504,Candace B. Kendle,5,Retired
7446,PRICESMART INC,65343,2010,62676,Robert E. Price,7,Other
7447,PRICESMART INC,65343,2018,62670,Jose Luis Laparte,5,Retired
7448,AMERICAN CAPITAL LTD,65345,2015,35733,Malon Wilkus,7,Other
7451,SOLUTIA INC,65350,2011,28000,Jeffry N. Quinn,7,Other
7454,PROVIDIAN CORP,65351,2004,23780,Joseph W. Saunders,7,Other
7457,MERITOR INC,65399,2015,48236,Ivor J. Evans,5,Retired
7461,YUM BRANDS INC,65417,2014,14318,David C. Novak,5,Retired
7463,FARO TECHNOLOGIES INC,65421,2014,34631,Jay W. Freeland,5,Retired
7464,FARO TECHNOLOGIES INC,65421,2018,34633,Simon Raab,5,Retired
7466,CHILDRENS PLACE INC,65430,2009,35236,Charles K. Crovitz,7,Other
7469,SPECTRUM BRANDS HOLDINGS INC,65459,2010,32034,Kent J. Hussey,5,Retired
7470,SPECTRUM BRANDS HOLDINGS INC,65459,2015,35094,David R. Lumley,5,Retired
7474,EDWARDS J D & CO,65466,2001,14756,C. Edward McVaney,5,Retired
7475,EDWARDS J D & CO,65466,2002,26196,Robert M. Dutkowsky,7,Other
7478,BEI TECHNOLOGIES INC,65494,2004,22695,Charles Crocker,7,Other
7479,TRADESTATION GROUP INC,65521,2006,31237,Ralph L. Cruz,5,Retired
7480,TRADESTATION GROUP INC,65521,2006,31236,William R. Cruz,5,Retired
7481,TRADESTATION GROUP INC,65521,2010,31238,Salomon Sredni,7,Other
7482,IDENTIV INC,65552,2006,20592,Robert Schneider,5,Retired
7483,IDENTIV INC,65552,2010,35159,Felix Marx,5,Retired
7484,IDENTIV INC,65552,2013,43965,Ayman S. Ashour,7,Other
7486,POWER-ONE INC,65554,2005,20476,Steven J. Goldman,5,Retired
7487,POWER-ONE INC,65554,2007,22750,William T. Yeates,5,Retired
7488,POWER-ONE INC,65554,2012,37845,Richard J. Thompson,7,Other
7490,AMER ITALIAN PASTA CO -CL A,65570,2009,36653,John P. Kelly,7,Other
7491,AMB PROPERTY CORP,65576,2010,27088,Hamid R. Moghadam,7,Other
7493,C H ROBINSON WORLDWIDE INC,65609,2001,18497,D.R. Verdoorn,5,Retired
7494,C H ROBINSON WORLDWIDE INC,65609,2018,19062,John P. Wiehoff,5,Retired
7495,CHOICE HOTELS INTL INC,65615,2007,63070,"Charles A. Ledsinger, Jr.",5,Retired
7496,CHOICE HOTELS INTL INC,65615,2017,63075,Stephen P. Joyce,6,New Opportunity
7497,CONCORD COMMUNICATIONS INC,65622,2004,17921,John A. Blaeser,7,Other
7498,INVESTORS REAL ESTATE TRUST,65640,2008,63433,"Thomas A. Wentz, Sr.",5,Retired
7499,FAIRCHILD SEMICONDUCTOR INTL,65643,2004,23222,Kirk P. Pond,5,Retired
7500,FAIRCHILD SEMICONDUCTOR INTL,65643,2015,30660,Mark S. Thompson Ph.D.,7,Other
7506,INTERMEC INC,65676,2007,39684,Larry D. Brady II,5,Retired
7508,INTERMEC INC,65676,2012,47625,Allen J. Lauer,7,Other
7510,PRIORITY HEALTHCARE CP -CL B,65681,2001,15858,Robert L. Myers,5,Retired
7511,PRIORITY HEALTHCARE CP -CL B,65681,2004,15859,Steven D. Cosler,7,Other
7514,ABOVENET INC,65706,2011,39696,William G. LaPerch,7,Other
7519,PERICOM SEMICONDUCTOR CORP,65739,2015,20256,Chi-Ming Hui,7,Other
7521,METTLER-TOLEDO INTL INC,65772,2007,17329,Robert F. Spoerry MBA,5,Retired
7523,SONIC AUTOMOTIVE INC -CL A,65831,2015,36420,O. Bruton Smith,5,Retired
7525,PROGENICS PHARMACEUTICAL INC,65872,2010,54436,Paul J. Maddon M.D. Ph.D.,5,Retired
7530,AFFILIATED MANAGERS GRP INC,65886,2018,34305,Nathaniel Dalton,5,Retired
7531,GEOSPACE TECHNOLOGIES CORP,65896,2013,44530,Gary D. Owens,5,Retired
7533,APPLIED MICRO CIRCUITS CORP,65904,2004,20691,David M. Rickey,5,Retired
7534,APPLIED MICRO CIRCUITS CORP,65904,2008,29615,Kambiz Y. Hooshmand,5,Retired
7536,ASSERTIO THERAPEUTICS INC,65944,2007,49687,John W. Fara Ph.D.,5,Retired
7537,ASSERTIO THERAPEUTICS INC,65944,2011,49686,Carl A. Pelzel,5,Retired
7540,ENVISION HEALTHCARE CORP,65967,2007,27594,Ken P. McDonald,5,Retired
7541,ENVISION HEALTHCARE CORP,65967,2017,34325,Christopher A. Holden,7,Other
7542,INGREDION INC,66016,2000,14901,Konrad Schlatter,5,Retired
7543,INGREDION INC,66016,2008,14902,Samuel C. Scott III M.B.A.,5,Retired
7544,INGREDION INC,66016,2017,42409,Ilene S. Gordon,5,Retired
7545,POWER INTEGRATIONS INC,66032,2001,21875,Howard F. Earhart,5,Retired
7547,UNITED RENTALS INC,66065,2003,20199,Bradley S. Jacobs,5,Retired
7548,UNITED RENTALS INC,66065,2006,20200,Wayland R. Hicks,7,Other
7549,UNITED RENTALS INC,66065,2018,27632,Michael J. Kneeland,5,Retired
7550,STATEN ISLAND BANCORP INC,66096,2003,18168,Harry P. Doherty,7,Other
7552,HOPE BANCORP INC,66235,2004,36866,Benjamin Hong,7,Other
7554,HOPE BANCORP INC,66235,2009,36328,Min Jung Kim,5,Retired
7555,HOPE BANCORP INC,66235,2012,36329,Alvin D. Kang,7,Other
7557,KEEBLER FOODS CO,66265,2000,21311,Sam K. Reed,7,Other
7558,HERITAGE FINANCIAL CORP,66285,2018,60635,Brian L. Vance,5,Retired
7560,VERISIGN INC,66368,2007,35215,William A. Roper Jr.,5,Retired
7561,VERISIGN INC,66368,2009,37278,D. James Bidzos,7,Other
7562,VERISIGN INC,66368,2011,33462,Mark D. McLaughlin,6,New Opportunity
7566,CAREER EDUCATION CORP,66379,2012,45670,Steven H. Lesnik,7,Other
7567,CAREER EDUCATION CORP,66379,2014,49059,Scott W. Steffey,5,Retired
7568,PERDOCEO EDUCATION CORP,66379,2015,52905,Ronald D. McCray,5,Retired
7570,MERCURY SYSTEMS INC,66393,2007,18227,James R. Bertelli,5,Retired
7574,PROVINCE HEALTHCARE CO,66435,2004,20267,Martin S. Rash,7,Other
7576,MIDAS INC,66438,2011,27302,Alan D. Feldman,7,Other
7577,QUANTA SERVICES INC,66446,2011,19776,John R. Colson,5,Retired
7578,QUANTA SERVICES INC,66446,2015,42410,James Francis O'Neil III,5,Retired
7580,VISUAL NETWORKS INC,66447,2000,22631,Scott E. Stouffer,5,Retired
7581,VISUAL NETWORKS INC,66447,2004,29317,Lawrence S. Barker,7,Other
7584,MICROMUSE INC,66468,2002,18573,Gregory Q. Brown,6,New Opportunity
7585,MICROMUSE INC,66468,2003,27883,Michael L. Luetkemeyer,7,Other
7586,MICROMUSE INC,66468,2004,27882,Lloyd A. Carney,7,Other
7587,PC CONNECTION INC,66586,2011,63084,Patricia Gallup,5,Retired
7588,SURMODICS INC,66588,2005,22563,Dale R. Olseth,5,Retired
7589,SURMODICS INC,66588,2010,28246,Bruce J. Barclay,7,Other
7592,WADDELL&REED FINL INC -CL A,66599,2016,19677,Henry John Herrmann CFA,5,Retired
7594,VLASIC FOODS INTERNATIONAL,66643,2000,15797,Robert F. Bernstock,6,New Opportunity
7595,INDEPENDENCE CMNTY BK CORP,66673,2000,22985,Charles J. Hamm,5,Retired
7596,INDEPENDENCE CMNTY BK CORP,66673,2005,22984,Alan H. Fishman,7,Other
7597,ONESPAN INC,66686,2016,45674,Thomas Kendall Hunt,5,Retired
7599,TUCKER ANTHONY SUTRO,66695,2000,20014,John H. Goldsmith,7,Other
7601,BROADCOM CORP -CL A,66708,2004,26935,Alan E. Ross,5,Retired
7602,BROADCOM CORP -CL A,66708,2014,30206,Scott A. McGregor,7,Other
7603,SONOSITE INC,66728,2011,44540,Kevin M. Goodwin,7,Other
7606,AMCOR PLC,100243,2015,62700,"Ken MacKenzie, B.E., F.A.C.I.D., BEng, BEng., FIEA",5,Retired
7608,NIELSEN HOLDINGS PLC,100873,2013,47994,David L. Calhoun,6,New Opportunity
7613,BROOKLINE BANCORP INC,105670,2008,26256,Richard P. Chapman Jr.,5,Retired
7615,INTERNET SECURITY SYSTEMS,106900,2005,23169,Thomas E. Noonan,7,Other
7617,TAYLOR CAPITAL GROUP INC,108449,2013,47632,Mark A. Hoppe,7,Other
7622,FIRST NIAGARA FINANCIAL GRP,109683,2015,44227,Gary M. Crosby,7,Other
7623,MANHATTAN ASSOCIATES INC,109826,2003,23184,Richard M. Haddrill,5,Retired
7624,MANHATTAN ASSOCIATES INC,109826,2012,29307,Peter F. Sinisgalli,5,Retired
7626,LASALLE HOTEL PROPERTIES,109926,2009,35739,Jon E. Bortz CPA,6,New Opportunity
7627,LASALLE HOTEL PROPERTIES,109926,2017,35740,Michael D. Barnello,7,Other
7628,INFINITY PROPERTY & CAS CORP,110065,2017,29118,James Randall Gober,5,Retired
7630,EQUITY ONE INC,110382,2006,34590,Chaim K. Katzman,5,Retired
7632,EQUITY ONE INC,110382,2017,50869,David R. Lukes,6,New Opportunity
7638,L3 TECHNOLOGIES INC,110685,2017,19200,Michael T. Strianese,5,Retired
7639,L3 TECHNOLOGIES INC,110685,2018,55505,"Christopher E. Kubasik, CPA, CPA",7,Other
7640,CARREKER CORP,110721,2005,20725,"John D. Carreker, Jr.",7,Other
7642,AXT INC,110760,2003,18013,Morris S. Young,7,Other
7643,AXT INC,110760,2004,24306,Donald L. Tatzin,7,Other
7644,AXT INC,110760,2008,31161,C. S. Yin Ph.D.,5,Retired
7645,AXT INC,110760,2009,29426,Wilson W. Cheung,7,Other
7647,ULTIMATE SOFTWARE GROUP INC,111064,2018,49692,Scott Scherr,7,Other
7648,MARINEMAX INC,111103,2018,33141,William H. McGill Jr.,5,Retired
7649,INKTOMI CORP,111488,2000,18344,David C. Peterschmidt,7,Other
7651,SCHOOL SPECIALTY INC,111491,2011,19952,David J. Vander Zanden,5,Retired
7653,SCHOOL SPECIALTY INC,111491,2013,49693,James R. Henderson,6,New Opportunity
7654,SCHOOL SPECIALTY INC,111491,2018,49694,Joseph M. Yorio,5,Retired
7657,COGNIZANT TECH SOLUTIONS,111864,2003,27656,Wijeyaraj Kumar Mahadeva,5,Retired
7658,COGNIZANT TECH SOLUTIONS,111864,2005,27657,Lakshmi Narayanan,5,Retired
7659,COGNIZANT TECH SOLUTIONS,111864,2018,27658,Francisco D'Souza,5,Retired
7661,RH,111873,2013,52924,Carlos E. Alberini,7,Other
7663,INTRADO INC,112004,2005,26602,George K. Heinrichs,7,Other
7664,KING PHARMACEUTICALS INC,112033,2001,20167,John M. Gregory,5,Retired
7666,KING PHARMACEUTICALS INC,112033,2009,29377,Brian A. Markison,7,Other
7667,MIPS TECHNOLOGIES INC,112095,2010,20642,John E. Bourgoin,5,Retired
7668,MIPS TECHNOLOGIES INC,112095,2012,42982,Sandeep S. Vij,7,Other
7669,REPUBLIC SERVICES INC,112168,2010,23190,James E. O'Connor,5,Retired
7671,ABGENIX INC,112178,2001,18727,R. Scott Greer,5,Retired
7672,ABGENIX INC,112178,2004,18731,Raymond M. Withy,6,New Opportunity
7673,CARDINAL FINANCIAL CORP,112626,2015,48000,Bernard H. Clineburg,5,Retired
7674,CARDINAL FINANCIAL CORP,112626,2016,47999,Christopher W. Bergstrom,7,Other
7675,ELECTRONICS BOUTIQUE HLDG CP,112775,2004,26278,Jeffrey W. Griffiths,7,Other
7678,MANNATECH INC,112968,2011,33326,Stephen D. Fenstermacher,6,New Opportunity
