dismissal_dataset_id,coname,gvkey,fyear,co_per_rol,exec_fullname,departure_code,CEO_left_due_to
6505,BEAZER HOMES USA INC,29755,2011,30079,Ian J. McCarthy,3,Poor Job Performance
6508,QLOGIC CORP,29791,2012,38148,Simon Biddiscombe,3,Poor Job Performance
6510,QLOGIC CORP,29791,2014,49665,Prasad L. Rampalli,3,Poor Job Performance
6527,CMTSU LIQUIDATION INC,29900,2009,12595,Mac J. Slingerlend,3,Poor Job Performance
6529,CMTSU LIQUIDATION INC,29900,2015,51131,Michael J. Boustridge,3,Poor Job Performance
6540,AK STEEL HOLDING CORP,29968,2003,13104,Richard M. Wardrop Jr.,3,Poor Job Performance
6544,PROLOGIS INC,29984,2008,26957,Jeffrey Howard Schwartz,3,Poor Job Performance
6565,GARDNER DENVER HOLDINGS INC,30098,2012,37804,Barry L. Pennypacker,3,Poor Job Performance
6567,LEHMAN BROTHERS HOLDINGS INC,30128,2007,13783,Richard Severin Fuld Jr.,3,Poor Job Performance
6576,INVESTMENT TECHNOLOGY GP INC,30146,2015,32854,Robert Christian Gasser,4,Legal Violation
6578,PSS WORLD MEDICAL INC,30161,2000,15401,Patrick C. Kelly,3,Poor Job Performance
6586,FRONTIER AIRLINES HOLDINGS,30231,2006,20921,Jeff S. Potter,3,Poor Job Performance
6600,LIBERTY PROPERTY TRUST,30354,2002,36735,Willard G. Rouse III,2,Illness
6603,FIRST INDL REALTY TRUST INC,30384,2008,52826,Michael W. Brennan,3,Poor Job Performance
6613,CORAM HEALTHCARE CORP,30442,2000,20951,Daniel D. Crowley,3,Poor Job Performance
6632,MPS GROUP INC,30608,2000,15109,Derek E. Dewan,3,Poor Job Performance
6634,AMEDISYS INC,30612,2013,36829,William F. Borne,3,Poor Job Performance
6638,MACK-CALI REALTY CORP,30637,2014,25548,Mitchell E. Hersh,3,Poor Job Performance
6639,MACK-CALI REALTY CORP,30637,2016,53263,Mitchell E. Rudin,3,Poor Job Performance
6640,MACK-CALI REALTY CORP,30637,2017,53264,Michael J. DeMarco CPA,3,Poor Job Performance
6648,AFFILIATED COMPUTER SERVICES,30697,2005,17191,Jeffrey A. Rich,4,Legal Violation
6649,AFFILIATED COMPUTER SERVICES,30697,2006,17192,Mark A. King,4,Legal Violation
6662,ASPEN TECHNOLOGY INC,30870,2002,17641,Lawrence B. Evans,4,Legal Violation
6663,ASPEN TECHNOLOGY INC,30870,2005,17643,David L. McQuillin,4,Legal Violation
6700,ITT EDUCATIONAL SERVICES INC,31224,2015,26881,Kevin M. Modany,3,Poor Job Performance
6702,NUTRISYSTEM INC,31227,2012,35757,Joseph M. Redling,3,Poor Job Performance
6712,INSIGHT ENTERPRISES INC,31453,2009,28668,Richard A. Fennessy,3,Poor Job Performance
6716,RENT-A-CENTER INC,31460,2016,36116,Robert D. Davis,3,Poor Job Performance
6717,BROOKS AUTOMATION INC,31477,2004,20913,Robert J. Therrien,4,Legal Violation
6734,AZZURRA HOLDING CORP,31578,2001,22716,James J. Sobczak,3,Poor Job Performance
6737,AZZURRA HOLDING CORP,31578,2006,33755,Charles W. Brown,3,Poor Job Performance
6756,DELPHI TECHNOLOGIES PLC,31802,2017,56226,Liam Butterworth,3,Poor Job Performance
6761,DARDEN RESTAURANTS INC,31846,2014,19863,Clarence Otis Jr.,3,Poor Job Performance
6767,BORDERS GROUP INC,31849,2008,33076,George L. Jones,3,Poor Job Performance
6770,FEI CO,31881,2005,22689,Vahe A. Sarkissian,3,Poor Job Performance
6780,STARZ,32280,2003,18950,Robert R. Bennett,3,Poor Job Performance
6789,PSINET INC,60881,2000,14803,William L. Schrader,3,Poor Job Performance
6790,CML HOLDINGS INTL LLC,60882,2001,17743,Frank M. Ward,1,Death
6794,DISH NETWORK CORP,60900,2014,45595,Joseph P. Clayton,3,Poor Job Performance
6805,LEGATO SYSTEMS INC,60969,2000,15937,Louis C. Cole,3,Poor Job Performance
6809,SUNEDISON INC,60992,2008,29733,Nabeel K. Gareeb,3,Poor Job Performance
6810,SUNEDISON INC,60992,2014,39584,Ahmad R. Chatila,3,Poor Job Performance
6822,GRAFTECH INTERNATIONAL LTD,61153,2017,52215,Jeffrey C. Dutton,3,Poor Job Performance
6823,ATLAS AIR WORLDWIDE HLDG INC,61155,2000,20004,Michael A. Chowdry,1,Death
6824,ATLAS AIR WORLDWIDE HLDG INC,61155,2001,20005,Richard H. Shuyler,3,Poor Job Performance
6837,MEDNAX INC,61325,2017,15136,Roger J. Medel,3,Poor Job Performance
6854,CENTRAL PARKING CORP,61404,2003,23295,William J Vareschi Jr.,3,Poor Job Performance
6877,RADISYS CORP,61439,2012,45981,Michel A. Dagenais,3,Poor Job Performance
6887,QWEST COMMUNICATION INTL INC,61489,2001,21046,Joseph P. Nacchio,3,Poor Job Performance
6922,BOSTON BEER INC -CL A,61581,2017,36165,Martin F. Roper,3,Poor Job Performance
6927,NETAPP INC,61591,2014,33460,Thomas Georgens,3,Poor Job Performance
6938,CITRIX SYSTEMS INC,61676,2017,55348,Kirill Tatarinov,3,Poor Job Performance
6944,TOLLGRADE COMMUNICATIONS INC,61725,2009,35121,Joseph A. Ferrara,3,Poor Job Performance
6953,HARTFORD FINANCIAL SERVICES,61739,2013,42381,Liam E. McGee,2,Illness
6956,IMPAX LABORATORIES INC,61745,2016,50814,George Frederick Wilkinson,3,Poor Job Performance
6965,LCA VISION INC,61900,2005,36845,Stephen N. Joffe,3,Poor Job Performance
6972,ARTHROCARE CORP,61996,2008,20696,Michael A. Baker,4,Legal Violation
6974,SIZMEK INC,62016,2011,42715,Scott K. Ginsburg,4,Legal Violation
6976,RENAL CARE GROUP INC,62036,2002,13359,Sam A. Brooks,1,Death
6982,IMPATH INC,62215,2002,20735,Anu D. Saad,4,Legal Violation
6986,ALEXION PHARMACEUTICALS INC,62263,2016,46129,David L. Hallal,4,Legal Violation
6998,IRON MOUNTAIN INC,62374,2010,31171,Robert T. Brennan,3,Poor Job Performance
7002,VERTRO INC,62388,2006,33137,Craig A. Pisaris-Henderson,3,Poor Job Performance
7005,EARTHLINK HOLDINGS CORP,62391,2006,19371,Charles G. Betty,1,Death
7014,PRGX GLOBAL INC,62494,2013,42597,Romil Bahl,3,Poor Job Performance
7017,CENTURY ALUMINUM CO,62516,2003,22611,Gerald A. Meyers,3,Poor Job Performance
7019,CENTURY ALUMINUM CO,62516,2011,31307,Logan W. Kruger,3,Poor Job Performance
7024,COST PLUS INC,62590,2005,18260,Murray H. Dashe,3,Poor Job Performance
7028,LUCENT TECHNOLOGIES INC,62599,2000,11601,Richard A. McGinn,3,Poor Job Performance
7029,LUCENT TECHNOLOGIES INC,62599,2001,11600,Henry Brewer Schacht,3,Poor Job Performance
7030,LUCENT TECHNOLOGIES INC,62599,2005,11604,Patricia F. Russo,3,Poor Job Performance
7031,SAPIENT CORP,62602,2006,19500,Jerry A. Greenberg,4,Legal Violation
7033,ALTABA INC,62634,2000,14241,Timothy Koogle,3,Poor Job Performance
7034,ALTABA INC,62634,2006,23546,Terry S. Semel,3,Poor Job Performance
7035,ALTABA INC,62634,2008,34433,Chih-Yuan Yang,3,Poor Job Performance
7036,ALTABA INC,62634,2011,42606,Carol A. Bartz,3,Poor Job Performance
7043,COLLECTIVE BRANDS INC,62667,2004,15095,Steven J. Douglass,3,Poor Job Performance
7044,COLLECTIVE BRANDS INC,62667,2010,31130,Matthew E. Rubel,3,Poor Job Performance
7047,CARBO CERAMICS INC,62686,2005,22857,C. Mark Pearson,4,Legal Violation
7051,TRAVELERS COS INC,62689,2015,12200,Jay S. Fishman,2,Illness
7056,POLYCOM INC,62730,2013,42391,Andrew M. Miller,4,Legal Violation
7064,SAWTEK INC,62738,2000,18096,Gary A. Monetti,2,Illness
7071,FTI CONSULTING INC,62823,2013,37889,Jack B. Dunn IV,3,Poor Job Performance
7084,SUNRISE SENIOR LIVING INC,62967,2008,23241,Paul J. Klaassen,3,Poor Job Performance
7086,SALIX PHARMACEUTICALS LTD,62977,2014,35181,Carolyn J. Logan,3,Poor Job Performance
7091,TITANIUM METALS CORP,62984,2009,35988,Steven L. Watson,3,Poor Job Performance
7094,AFFYMETRIX INC,62990,2010,34309,Kevin M. King,3,Poor Job Performance
7099,DUPONT PHOTOMASKS INC,63052,2003,20508,Peter S. Kirlin,3,Poor Job Performance
7111,GLASSBRIDGE ENTERPRISES INC,63138,2006,28750,Bruce A. Henderson,2,Illness
7113,GLASSBRIDGE ENTERPRISES INC,63138,2015,41770,Mark E. Lucas,3,Poor Job Performance
7122,SIEBEL SYSTEMS INC,63180,2004,29365,John Michael Lawrie,3,Poor Job Performance
7139,GUESS INC,63447,2014,36077,Paul Marciano,4,Legal Violation
7140,GUESS INC,63447,2018,53449,Amigo Victor Herrero,3,Poor Job Performance
7150,E TRADE FINANCIAL CORP,63501,2002,14761,Christos M. Cotsakos,3,Poor Job Performance
7151,E TRADE FINANCIAL CORP,63501,2007,20542,Mitchell Harris Caplan J.D.,3,Poor Job Performance
7152,E TRADE FINANCIAL CORP,63501,2009,37607,Donald H. Layton,3,Poor Job Performance
7153,E TRADE FINANCIAL CORP,63501,2012,43948,Steven J. Freiberg,3,Poor Job Performance
7154,E TRADE FINANCIAL CORP,63501,2016,49031,Paul Thomas Idzik,3,Poor Job Performance
7158,METRO ONE TELECOMM INC,63525,2005,21802,Timothy A. Timmins,3,Poor Job Performance
7159,METRO ONE TELECOMM INC,63525,2007,21803,Gary E. Henry,3,Poor Job Performance
7165,CALPINE CORP,63605,2005,17215,Peter Cartwright,3,Poor Job Performance
7171,HOT TOPIC INC,63621,2010,22117,Elizabeth McLaughlin,3,Poor Job Performance
7174,ABERCROMBIE & FITCH -CL A,63643,2014,15624,Michael S. Jeffries,3,Poor Job Performance
7175,ABERCROMBIE & FITCH -CL A,63643,2015,37617,Jonathan E. Ramsden,3,Poor Job Performance
7180,ENDO INTERNATIONAL PLC,63645,2016,49369,Rajiv Kanishka Liyanaarchchie De Silva,3,Poor Job Performance
7182,SPECTRUM PHARMACEUTICALS INC,63650,2017,45991,Rajesh C. Shrotriya M.D.,3,Poor Job Performance
7183,ROFIN SINAR TECHNOLOGIES INC,63651,2015,42972,Guenther Braun,3,Poor Job Performance
7186,EDGEWATER TECHNOLOGY INC,63667,2001,17761,Clete T. Brewer,3,Poor Job Performance
7190,UNIVISION COMMUNICATIONS INC,63669,2008,35821,Joseph Uva,3,Poor Job Performance
7193,XSTELOS HOLDINGS INC,63690,2003,13074,J. M. Robinson,3,Poor Job Performance
7195,XSTELOS HOLDINGS INC,63690,2008,29873,Jeffrey A. Shepard,3,Poor Job Performance
7223,USANA HEALTH SCIENCES INC,63863,2008,29791,Myron W. Wentz,3,Poor Job Performance
7226,METRIS COMPANIES INC,63870,2002,23071,Ronald N. Zebeck,3,Poor Job Performance
7229,STAGE STORES INC,63874,2011,33267,Andrew T. Hall,3,Poor Job Performance
7232,TRIUMPH GROUP INC,63876,2014,42827,Jeffry D. Frisby,3,Poor Job Performance
7236,NATIONAL OILWELL VARCO INC,63892,2013,20487,Merrill A. Miller Jr.,3,Poor Job Performance
7239,MIDWAY GAMES INC,63898,2007,27765,David F. Zucker,3,Poor Job Performance
7244,EDUCATION MANAGEMENT CORP,63907,2012,39617,Todd S. Nelson,3,Poor Job Performance
7245,EDUCATION MANAGEMENT CORP,63907,2014,39620,Edward H. West,3,Poor Job Performance
7254,NCO GROUP INC,63951,2010,18072,Michael J. Barrist,3,Poor Job Performance
7259,EPLUS INC,63986,2015,51460,Phillip G. Norton,3,Poor Job Performance
7269,LINENS N THINGS INC,64048,2007,46534,Robert J. DiNicola,3,Poor Job Performance
7274,POWERWAVE TECHNOLOGIES INC,64103,2011,24155,Ronald J. Buschur,3,Poor Job Performance
7281,MONSTER WORLDWIDE INC,64156,2006,22327,Andrew J. McKelvey,4,Legal Violation
7282,MONSTER WORLDWIDE INC,64156,2014,34817,Salvatore Iannuzzi,3,Poor Job Performance
7283,MONSTER WORLDWIDE INC,64156,2015,34818,Timothy T. Yates,3,Poor Job Performance
7289,IGATE CORP,64165,2013,43161,Phaneesh Murthy,4,Legal Violation
7292,QUEST DIAGNOSTICS INC,64166,2011,19758,Surya N. Mohapatra,3,Poor Job Performance
7297,WILSHIRE BANCORP INC,64218,2010,31585,Joanne Kim,3,Poor Job Performance
7309,COLDWATER CREEK INC,64304,2007,31472,Dennis C. Pence,2,Illness
7310,COLDWATER CREEK INC,64304,2008,31474,Daniel J. Griesemer,3,Poor Job Performance
7327,AVOCENT CORP,64397,2007,25650,John R. Cooper,2,Illness
7329,CARMAX INC,64410,2005,36059,W. Austin Ligon,3,Poor Job Performance
7330,CARMAX INC,64410,2016,36054,Thomas Joseph Folliard,3,Poor Job Performance
7337,NEOMAGIC CORP,64485,2004,14829,Prakash C. Agarwal,3,Poor Job Performance
7338,NEOMAGIC CORP,64485,2009,29534,Douglas R. Young,3,Poor Job Performance
7345,GULF ISLAND FABRICATION INC,64568,2012,36249,Kerry J. Chauvin,2,Illness
7349,MEADE INSTRUMENTS CORP,64595,2008,33438,Steven L. Muellner,3,Poor Job Performance
7350,MEADE INSTRUMENTS CORP,64595,2012,20297,Steven G. Murdock,3,Poor Job Performance
7353,NATIONWIDE FINL SVCS -CL A,64621,2009,21352,William Gerald Jurgensen,3,Poor Job Performance
7355,TAKE-TWO INTERACTIVE SFTWR,64630,2000,22814,Ryan A. Brant,4,Legal Violation
7357,TAKE-TWO INTERACTIVE SFTWR,64630,2004,27875,Jeffrey C. Lapin,3,Poor Job Performance
7358,TAKE-TWO INTERACTIVE SFTWR,64630,2007,22816,Paul Eibeler,3,Poor Job Performance
7361,EGGHEAD.COM INC,64644,2000,14834,S. Jerrold Kaplan,3,Poor Job Performance
7363,FLAGSTAR BANCORP INC,64699,2009,25780,Mark T. Hammond,3,Poor Job Performance
7366,RAMBUS INC,64766,2004,18618,Geoff Tate,3,Poor Job Performance
7368,RAMBUS INC,64766,2017,46884,Ronald D. Black,4,Legal Violation
7377,RALPH LAUREN CORP,64891,2015,29763,Ralph Lauren,3,Poor Job Performance
7382,MAXIMUS INC,64901,2006,18125,Lynn P. Davenport,4,Legal Violation
7384,BOSTON PROPERTIES INC,64925,2009,26961,Edward H. Linde,1,Death
7390,STARTEK INC -OLD,64942,2006,31232,Steven D. Butler,3,Poor Job Performance
7391,STARTEK INC -OLD,64942,2010,35067,A. Laurence Jones,3,Poor Job Performance
7397,GEVITY HR INC,64994,2007,31180,Erik Vonk,3,Poor Job Performance
7398,GEVITY HR INC,64994,2008,38411,Michael J. Lavington,3,Poor Job Performance
7405,ARCHROCK INC,65009,2002,18091,Michael J. McGhan,3,Poor Job Performance
7417,OUTERWALL INC,65026,2014,43956,J. Scott Di Valerio,3,Poor Job Performance
7435,CHOICEPOINT INC,65156,2007,17463,Derek V. Smith,3,Poor Job Performance
7450,SOLUTIA INC,65350,2003,13371,John C. Hunter III,3,Poor Job Performance
7453,PROVIDIAN CORP,65351,2001,472,Shailesh J. Mehta,3,Poor Job Performance
7455,MERITOR INC,65399,2004,13686,Larry D. Yost,3,Poor Job Performance
7456,MERITOR INC,65399,2013,28290,Charles G. McClure Jr.,3,Poor Job Performance
7465,CHILDRENS PLACE INC,65430,2007,27851,Ezra Dabah,4,Legal Violation
7468,SPECTRUM BRANDS HOLDINGS INC,65459,2007,32032,David A. Jones III,3,Poor Job Performance
7471,SPECTRUM BRANDS HOLDINGS INC,65459,2017,48239,Andreas Rouv,3,Poor Job Performance
7489,AMER ITALIAN PASTA CO -CL A,65570,2004,18160,Timothy S. Webster,4,Legal Violation
7502,DRIL-QUIP INC,65671,2006,17478,Gary D. Smith,1,Death
7503,DRIL-QUIP INC,65671,2010,17477,Larry E. Reimert,2,Illness
7504,DRIL-QUIP INC,65671,2011,17479,J. Mike Walker,3,Poor Job Performance
7507,INTERMEC INC,65676,2011,39682,Patrick J. Byrne,3,Poor Job Performance
7513,ABOVENET INC,65706,2000,15964,Stephen A. Garofalo,3,Poor Job Performance
7515,EPR PROPERTIES,65710,2014,36221,David M. Brain,3,Poor Job Performance
7517,GROUP 1 AUTOMOTIVE INC,65718,2004,18179,B. B. Hollingsworth Jr.,3,Poor Job Performance
7524,SONIC AUTOMOTIVE INC -CL A,65831,2018,36421,B. Scott Smith,3,Poor Job Performance
7529,AFFILIATED MANAGERS GRP INC,65886,2017,34303,Sean Michael Healey,2,Illness
7538,ASSERTIO THERAPEUTICS INC,65944,2016,49678,James A. Schoeneck,3,Poor Job Performance
7551,HOPE BANCORP INC,66235,2003,36867,Seong-Hoon Hong,3,Poor Job Performance
7553,HOPE BANCORP INC,66235,2005,36334,Ho Yang,3,Poor Job Performance
7559,VERISIGN INC,66368,2006,30842,Stratton D. Sclavos,4,Legal Violation
7564,CAREER EDUCATION CORP,66379,2006,24132,John M. Larson,3,Poor Job Performance
7565,CAREER EDUCATION CORP,66379,2011,34451,Gary E. McCullough,3,Poor Job Performance
7572,GLOBAL TELESYSTEMS INC,66414,2000,18733,H. Brian Thompson,3,Poor Job Performance
7575,MIDAS INC,66438,2002,20204,Wendel H. Province,3,Poor Job Performance
7582,ASTROPOWER INC,66450,2001,20709,Allen M. Barnett,3,Poor Job Performance
7591,WADDELL&REED FINL INC -CL A,66599,2004,19676,Keith A. Tucker,4,Legal Violation
7600,BROADCOM CORP -CL A,66708,2002,18745,Henry T. Nicholas III,3,Poor Job Performance
7609,NIELSEN HOLDINGS PLC,100873,2018,49062,Dwight Mitchell Barns,3,Poor Job Performance
7610,NORWEGIAN CRUISE LINE HLDGS,104432,2014,55761,Kevin M. Sheehan,4,Legal Violation
7616,TAYLOR CAPITAL GROUP INC,108449,2009,47633,Bruce W. Taylor,3,Poor Job Performance
7619,FRONTIER FINANCIAL CORP/WA,109584,2008,34665,John J. Dickson,3,Poor Job Performance
7620,FIRST NIAGARA FINANCIAL GRP,109683,2006,30880,Paul J. Kolkmeyer,3,Poor Job Performance
7621,FIRST NIAGARA FINANCIAL GRP,109683,2013,30881,John R. Koelmel,3,Poor Job Performance
7631,EQUITY ONE INC,110382,2014,34591,Jeffrey S. Olson,3,Poor Job Performance
7635,INNOSPEC INC,110566,2008,51468,Paul Jennings,3,Poor Job Performance
7637,L3 TECHNOLOGIES INC,110685,2005,19196,Frank C. Lanza,1,Death
7650,SCHOOL SPECIALTY INC,111491,2001,19949,Daniel P. Spalding,1,Death
7652,SCHOOL SPECIALTY INC,111491,2012,46233,Michael P. Lavelle,3,Poor Job Performance
7656,EAGLE BANCORP INC/MD,111721,2018,60785,Ronald D. Paul,2,Illness
7660,RH,111873,2011,52918,Gary G. Friedman,4,Legal Violation
7665,KING PHARMACEUTICALS INC,112033,2003,20169,Jefferson J. Gregory,4,Legal Violation
7676,MANNATECH INC,112968,2007,33325,Samuel L. Caster,4,Legal Violation
7677,MANNATECH INC,112968,2009,37867,Wayne L. Badovinus,4,Legal Violation
7685,PENTON MEDIA INC,113301,2003,19988,Thomas L. Kemp,3,Poor Job Performance
7688,DIGITAL RIVER INC,113362,2012,35397,Joel A. Ronning,3,Poor Job Performance
7706,EBAY INC,114524,2015,30734,John J. Donahoe II,3,Poor Job Performance
7709,POPEYES LOUISIANA KITCHEN,114608,2016,50309,Cheryl A. Bachelder,3,Poor Job Performance
7711,GOLDMAN SACHS GROUP INC,114628,2018,24950,Lloyd C. Blankfein,3,Poor Job Performance
7714,THERMA WAVE INC,115245,2002,22820,Martin M. Schwartz,3,Poor Job Performance
7716,WEBMD HEALTH CORP,115404,2008,52931,Wayne T. Gattinella,4,Legal Violation
7718,WEBMD HEALTH CORP,115404,2012,52930,Cavan M. Redmond,3,Poor Job Performance
7720,WEBMD HEALTH CORP,115404,2015,52944,David J. Schlanger,3,Poor Job Performance
7722,UCBH HOLDINGS INC,115566,2008,20875,Thomas S. Wu,4,Legal Violation
7726,J CREW GROUP INC,116104,2018,60202,James W. Brett Jr.,3,Poor Job Performance
7729,SPRINT PCS GROUP,116245,2002,16278,William T. Esrey,4,Legal Violation
7740,CONEXANT SYSTEMS INC,116526,2004,28306,Armando Geday,3,Poor Job Performance
7742,CONEXANT SYSTEMS INC,116526,2008,33860,Daniel A. Artusi,3,Poor Job Performance
7745,BLUCORA INC,116772,2008,30563,James F. Voelker,4,Legal Violation
7746,BLUCORA INC,116772,2010,42421,William J. Lansing,3,Poor Job Performance
7747,BLUCORA INC,116772,2015,44230,William J. Ruckelshaus,3,Poor Job Performance
7750,CAESARS ENTERTAINMENT INC,116857,2000,19269,Arthur M. Goldberg,1,Death
7751,CAESARS ENTERTAINMENT INC,116857,2001,21635,Thomas E. Gallagher,3,Poor Job Performance
7767,CORINTHIAN COLLEGES INC,118121,2010,35688,Peter C. Waller,3,Poor Job Performance
7777,SERENA SOFTWARE INC,118321,2004,27910,Mark E. Woodward,3,Poor Job Performance
7778,SERENA SOFTWARE INC,118321,2009,39730,Jeremy Burton,3,Poor Job Performance
7786,VARIAN SEMICONDUCTOR EQUIPMT,119217,2004,20667,Richard A. Aurelio,3,Poor Job Performance
7793,BOOKING HOLDINGS INC,119314,2001,22483,Daniel H. Schulman,3,Poor Job Performance
7795,BOOKING HOLDINGS INC,119314,2015,46235,Darren Richard Huston,4,Legal Violation
7805,EXTREME NETWORKS INC,119574,2009,33475,Mark A. Canepa,3,Poor Job Performance
7815,HEIDRICK & STRUGGLES INTL,120048,2002,22041,Piers Marmion,3,Poor Job Performance
7817,HEIDRICK & STRUGGLES INTL,120048,2012,29181,L. Kevin Kelly,3,Poor Job Performance
7825,LIFEPOINT HEALTH INC,120297,2000,22391,James M. Fleetwood Jr.,1,Death
7831,BANKRATE INC,120458,2013,31458,Thomas R. Evans,3,Poor Job Performance
7834,REDBACK NETWORKS INC,120595,2000,22489,Vivek Ragavan,3,Poor Job Performance
7836,BROCADE COMMUNICATIONS SYS,120774,2003,18613,Gregory L. Reyes,4,Legal Violation
7846,F5 NETWORKS INC,121077,2015,46554,Manuel F. Rivelo,4,Legal Violation
7850,DITECH NETWORKS INC,121153,2006,29657,Timothy K. Montgomery,4,Legal Violation
7856,GREAT ELM CAPITAL GROUP INC,121257,2008,33715,Robert Vrij,3,Poor Job Performance
7859,GREAT ELM CAPITAL GROUP INC,121257,2015,48011,Eric J. Vetter,3,Poor Job Performance
7874,JUNIPER NETWORKS INC,121718,2007,18848,Scott G. Kriens,3,Poor Job Performance
7875,JUNIPER NETWORKS INC,121718,2013,37264,Kevin R. Johnson,2,Illness
7876,JUNIPER NETWORKS INC,121718,2014,50890,Shaygan Kheradpir,3,Poor Job Performance
7884,ASK JEEVES INC,121834,2000,19026,Robert W. Wrubel,3,Poor Job Performance
7885,ASK JEEVES INC,121834,2002,22288,A. George (Skip) Battle,3,Poor Job Performance
7889,HUDSON CITY BANCORP INC,122015,2014,25311,Ronald E. Hermance Jr.,1,Death
7894,ENGAGE INC,122137,2000,18349,Paul L. Schaut,3,Poor Job Performance
7906,BB LIQUIDATING INC,122514,2006,23523,John F. Antioco,3,Poor Job Performance
7913,QUEST SOFTWARE INC,122921,2011,38664,Douglas F. Garn,2,Illness
7929,UNITED ONLINE INC,124198,2013,31573,Mark R. Goldston,3,Poor Job Performance
7932,OMNOVA SOLUTIONS INC,124254,2016,18299,Kevin M. McMullen,3,Poor Job Performance
7936,INTERNAP CORP,124358,2005,27801,Gregory A. Peters,3,Poor Job Performance
7937,INTERNAP CORP,124358,2008,31168,James P. DeBlasio,3,Poor Job Performance
7938,INTERNAP CORP,124358,2014,42639,James Eric Cooney,3,Poor Job Performance
7945,WILTEL COMMUNICATIONS GROUP,124441,2002,18902,Howard E. Janzen,3,Poor Job Performance
7948,CIRCOR INTL INC,124775,2012,39772,Andrew William Higgins,3,Poor Job Performance
7951,VASCULAR SOLUTIONS INC,125000,2015,50335,Howard C. Root,4,Legal Violation
7953,PCTEL INC,125014,2001,22748,William F. Roach,3,Poor Job Performance
7958,CHARLOTTE RUSSE HOLDING INC,125275,2008,33868,Mark A. Hoffman,3,Poor Job Performance
7960,NEXCEN BRANDS INC,125315,2008,33562,Robert W. D'Loren,3,Poor Job Performance
7969,PAC-WEST TELECOMM INC,125860,2005,24801,Henry R. Carabelli,3,Poor Job Performance
7971,CHARTER COMMUNICATIONS INC,126136,2011,53753,Michael J. Lovett,3,Poor Job Performance
7975,FINISAR CORP,126417,2014,58239,Eitan Gertel,3,Poor Job Performance
7983,RETEK INC,126599,2000,20188,John Buchanan,4,Legal Violation
7984,RETEK INC,126599,2002,24531,Steven D. Ladwig,3,Poor Job Performance
8003,INTERSIL CORP -CL A,130762,2012,39780,David B. Bell,3,Poor Job Performance
8006,PALM INC,132502,2000,20173,Carl J. Yankowski,3,Poor Job Performance
8013,GRANT PRIDECO INC,133170,2000,21948,John C. Coble,3,Poor Job Performance
8014,GRANT PRIDECO INC,133170,2001,24102,Curtis W. Huff,3,Poor Job Performance
8023,EDGEWELL PERSONAL CARE CO,133367,2018,30026,David P. Hatfield,3,Poor Job Performance
8031,CONVERSANT INC,133547,2009,33161,Thomas A. Vadnais,3,Poor Job Performance
8038,KRISPY KREME DOUGHNUTS INC,133767,2004,27722,Scott A. Livengood,4,Legal Violation
8040,KRISPY KREME DOUGHNUTS INC,133767,2007,33307,Daryl G. Brewster,3,Poor Job Performance
8049,OCLARO INC,133944,2007,55047,Giorgio Anania,3,Poor Job Performance
8050,OCLARO INC,133944,2013,55043,Alain A. Couder,3,Poor Job Performance
8055,FRONTIER COMMUNICATIONS CORP,135484,2004,21420,Leonard Tow,3,Poor Job Performance
8060,NRG ENERGY INC,135990,2015,39792,David W. Crane,3,Poor Job Performance
8065,VISTEON CORP,136648,2012,30619,Donald J. Stebbins,3,Poor Job Performance
8066,VISTEON CORP,136648,2014,47651,Timothy D. Leuliette,4,Legal Violation
8074,JANUS CAPITAL GROUP INC,137232,2003,27380,Mark B. Whiston,3,Poor Job Performance
8075,JANUS CAPITAL GROUP INC,137232,2005,29013,Steven L. Scheid,3,Poor Job Performance
8076,JANUS CAPITAL GROUP INC,137232,2009,29014,Gary Douglas Black,4,Legal Violation
8078,STRATOS INTERNATIONAL INC,137292,2004,22730,James W. McGinley,3,Poor Job Performance
8080,BERKSHIRE HILLS BANCORP INC,137351,2018,60429,Michael P. Daly,4,Legal Violation
8083,APW LTD,137960,2001,20460,Richard G. Sim,3,Poor Job Performance
8092,AMERICAN MEDICAL SYSTMS HLDS,138741,2004,27433,Douglas W. Kohrs,3,Poor Job Performance
8093,AMERICAN MEDICAL SYSTMS HLDS,138741,2007,27435,Martin J. Emerson,3,Poor Job Performance
8097,BELMOND LTD,138861,2011,52281,Paul M. White ACMA,3,Poor Job Performance
8103,AVAYA INC,139662,2006,23236,Donald K. Peterson,3,Poor Job Performance
8111,GENON ENERGY INC,140033,2005,21805,S. Marce Fuller,3,Poor Job Performance
8119,PHARMANET DEVELOPMENT GROUP,140676,2005,29481,Arnold Hantman,3,Poor Job Performance
8123,IXIA,140759,2013,46582,Victor Alston,4,Legal Violation
8126,MONSANTO CO,140760,2002,23500,Hendrik A. Verfaillie,3,Poor Job Performance
8131,NII HOLDINGS INC,140902,2012,37461,Steven P. Dussek,3,Poor Job Performance
8139,UTI WORLDWIDE INC,141001,2014,44273,Eric W. Kirchner,3,Poor Job Performance
8140,INSEEGO CORP,141178,2006,31116,Peter V. Leparulo,3,Poor Job Performance
8142,INSEEGO CORP,141178,2014,31116,Peter V. Leparulo,3,Poor Job Performance
8144,INSEEGO CORP,141178,2016,53330,Susan G. Swenson,3,Poor Job Performance
8148,RESOURCES CONNECTION INC,141359,2008,44902,Thomas D. Christopoul,3,Poor Job Performance
8150,RESOURCES CONNECTION INC,141359,2015,44899,Anthony Cherbak,2,Illness
